0.210582394007,0.655908775474,0.376922867712
0.671985396794,0.593782999078,0.46923780677
0.619258397768,0.0923936092369,0.655192710299
0.373341299461,0.46431011634,0.522365376117
0.227208700686,0.664909706775,0.372559213431
0.227418114439,0.735294371987,0.318215830428
0.743796316971,0.191083051785,0.579145659883
0.00616915776692,0.0288332041153,0.968260093586
0.886112549806,0.0885026334145,0.546864385842
0.992032631946,0.246189637465,0.502022200574
0.945840122483,0.344630047632,0.50841481759
0.137900735117,0.0887426576641,0.854544652505
0.202295283805,0.39922021807,0.580392507342
0.753844647795,0.741558087937,0.440539183786
0.905639700242,0.178972204867,0.530292278979
0.325715907599,0.273159000667,0.652955277355
0.912913507578,0.569069903654,0.493984944359
0.00219348671928,0.872596980975,0.128220305554
0.453845689654,0.20935213137,0.658738586245
0.322688022996,0.467543449059,0.521983210685
0.981456570023,0.295144423106,0.503798725046
0.290147696214,0.93821170072,0.188934414698
0.487353667428,0.977386356021,0.255269635366
0.822842162836,0.147498127548,0.56244846932
0.593908157582,0.390005357961,0.544667926842
0.857237696132,0.453829803977,0.506591363554
0.869157170126,0.289634442757,0.527524824818
0.502187931138,0.755964127427,0.372577968171
0.870659232219,0.911551187376,0.446769653444
0.705793117093,0.0376377997109,0.636030141721
0.963980817107,0.426556827493,0.502645363063
0.46503217733,0.0593909812609,0.735711647404
0.710609030992,0.807328779492,0.411061826699
0.370361079847,0.799512943897,0.311414993433
0.82510734539,0.391386021795,0.518995786976
0.28540352406,0.439491751732,0.543238980978
0.364778992739,0.442863108651,0.536294553674
0.104039171295,0.335042447439,0.647795505493
0.339232617786,0.619975248067,0.420724269405
0.33776978437,0.453150077044,0.531025434582
0.451031218737,0.899458163264,0.280709938948
0.0313059016294,0.879612161026,0.132271939944
0.287493647269,0.571298524194,0.449199348571
0.0881532504522,0.254859206351,0.72353083587
0.807110052811,0.722143841363,0.457150686171
0.932698468348,0.733212996443,0.484304408138
0.880117511049,0.168331990598,0.539761186473
0.0668203677971,0.870039186349,0.154686968182
0.834044320162,0.804402742418,0.449482635938
0.132524521125,0.0457860560947,0.894019458501
